#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,endpoint,host,method,peak_users,result,server,service,status_code,system_type,teastore
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:59:00Z,0.027242680000000002,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:00:00Z,0.028053294333333336,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:01:00Z,0.02642936883333333,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:02:00Z,0.027462524000000002,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:03:00Z,0.028926963666666666,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:04:00Z,0.022495954,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:05:00Z,0.02830818133333333,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:06:00Z,0.034858569666666665,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:07:00Z,0.024999854333333335,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:08:00Z,0.027756702166666664,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:09:00Z,0.023215959500000004,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:10:00Z,0.026381543166666663,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:11:00Z,0.046534752000000006,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:12:00Z,0.024991662666666668,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:13:00Z,0.029365352666666664,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:14:00Z,0.02229914316666667,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:15:00Z,0.04438464816666667,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:16:00Z,0.026771402166666666,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:17:00Z,0.03628847133333333,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:18:00Z,0.049377445,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:19:00Z,0.039900748166666666,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:20:00Z,0.029488248666666664,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:21:00Z,0.029676079499999997,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T20:22:00Z,0.025269657,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
